"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000004130 (CN)POMME PINK     0.90";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"024";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4130"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"025";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4507"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"NET  0,310kg X   3,49Eur/kg      0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"026";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4507"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000004507 (CN)COURGETTE F    1.08";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"027";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4507"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"028";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4009"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"1.535X NET  1,535kg X   1,89E    0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"029";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4009"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000004009 (CN)BANANE VR.P    2.90";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"030";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4009"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"031";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4409"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"NET  0,460kg X   3,39Eur/kg      0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"032";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4409"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000004409 (CN)POIRE WILLI    1.56";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"033";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4409"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"034";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4561"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"NET  0,075kg X   0,79Eur/kg      0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"035";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4561"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000004561 (CN)1CAROTTE VR    0.06";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"036";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4561"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"037";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4543"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"1.215X NET  1,215kg X   3,29E    0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"038";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4543"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000004543 (CN)ENDIVE VRAC    4.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"039";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4543"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"040";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"6126"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"1.585X NET  1,585kg X   1,49E    0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"041";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"6126"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000006126 (CN)POMME DE TE    2.36";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"042";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"6126"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"043";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"6126"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"2.12X NET  2,120kg X   1,49Eu    0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"044";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"6126"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"0000000006126 (CN)POMME DE TE    3.16";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"045";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"6126"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"PT 0,005kg                       0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"046";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4009"
"0000171252";";";"20161207";";";"2024";";";"0000000000";";";"00";";";"INFORMATION";";";"NET  0,365kg X   1,89Eur/kg      0.00";";";"0.000";";";"0.00";";";"01";";";"11";";";"";";";"000000";";";"00";";";"047";";";"000";";";"00";";";"";";";"0.00";";";"0.00";";";"060";";";"";";";"00";";";"0.000";";";"0.00";";";"4009"
